,id_disciplina,nome_componete_curricular,taxa_reprov,n
698,27307,GEOGRAFIA - 2º ANO,0.02040816326530612,98
699,28786,HISTÓRIA DO BRASIL E DA PARAÍBA,0.02,50
700,28770,ATIVIDADE INTEGRADORA DAS LINGUAGENS II,0.02,50
701,28778,ÉTICA PROFISSIONAL E RELAÇÕES PROFISSIONAIS,0.02,50
702,28737,ARTE - 2° ANO EJA - EPT,0.02,50
703,28787,ATIVIDADE INTEGRADORA II DO TEMPO COMUNIDADE OU TRABALHO,0.02,50
704,28758,FÍSICA - 2º ANO EJA - EPT,0.02,50
705,28746,MATEMÁTICA - 2º ANO EJA - EPT,0.02,50
706,28739,EDUCAÇÃO FÍSICA - 2º ANO EJA - EPT,0.02,50
707,28744,LÍNGUA INGLESA - 2º ANO EJA - EPT,0.02,50
708,20297,ESTÁGIO SUPERVISIONADO I- ENFERMAGEM NA SAÚDE DA MULHER,0.01838235294117647,272
709,27342,LÍNGUA INGLESA - 3º ANO,0.01694915254237288,59
710,28190,ENFERMAGEM EM SAÚDE COLETIVA,0.015873015873015872,63
711,27303,EDUCAÇÃO FÍSICA - 2º ANO,0.01020408163265306,98
712,20208,ESTÁGIO SUPERVISIONADO EM LABORATÓRIO II,0.006622516556291391,151
713,28915,ÉTICA E CIDADANIA,0.0,41
714,27320,EMBALAGENS PARA PRODUTOS AGROINDUSTRIAIS,0.0,77
715,27247,NOÇÕES DE PRIMEIROS SOCORROS,0.0,104
716,27244,AMBIENTAÇÃO DO ENSINO A DISTÂNCIA,0.0,104
717,27245,ÉTICA E RELAÇÕES INTERPESSOAIS,0.0,104
718,27246,NOÇÕES DE ANATOMIA E FISIOLOGIA HUMANA,0.0,104
719,18717,ESTÁGIO SUPERVISIONADO EM AGROINDÚSTRIA,0.0,235
720,27251,EMPREENDORISMO E MERCADO DO TRABALHO,0.0,104
721,27249,ERGONOMIA E PREVENÇÃO DE ACIDENTES,0.0,104
722,27250,TÉCNICAS DE TRANSPORTE DO PACIENTE,0.0,104
723,27248,BIOSSEGURANÇA EM SERVIÇOS DE SAÚDE,0.0,104
724,27300,"EDUCAÇÃO, DIREITOS HUMANOS E CIDADANIA",0.0,39
725,27341,EDUCAÇÃO FÍSICA - 3º ANO,0.0,39
726,27365,NOÇÕES DE CIÊNCIA E TECNOLOGIA DE ALIMENTOS,0.0,32
727,27333,GESTÃO AMBIENTAL,0.0,45
728,27330,GESTÃO AGROINDUSTRIAL,0.0,42
729,22885,TRABALHO DE CONCLUSÃO DE CURSO - TCC,0.0,156
730,18690,ESTÁGIO SUPERVISIONADO EM AGROPECUÁRIA,0.0,381
